bot_id,mice_type,steps,alpha
1,2,427,0.08
2,2,488,0.08
1,2,224,0.08
2,2,352,0.08
1,2,794,0.08
2,2,676,0.08
1,2,640,0.08
1,2,698,0.08
2,2,1050,0.08
1,2,193,0.08
2,2,608,0.08
1,2,775,0.08
1,2,553,0.08
1,2,271,0.08
2,2,248,0.08
1,2,443,0.08
2,2,1008,0.08
2,2,1008,0.08
1,2,1012,0.08
1,2,228,0.08
2,2,276,0.08
1,2,1294,0.08
2,2,1104,0.08
1,2,620,0.08
2,2,410,0.08
2,2,594,0.08
2,2,504,0.08
2,2,422,0.08
1,2,717,0.08
1,2,667,0.08
1,2,1066,0.08
1,2,368,0.08
1,2,473,0.08
1,2,1136,0.08
2,2,894,0.08
2,2,736,0.08
1,2,173,0.08
1,2,272,0.08
2,2,852,0.08
1,2,292,0.08
1,2,1029,0.08
2,2,982,0.08
1,2,440,0.08
2,2,276,0.08
1,2,1043,0.08
2,2,530,0.08
1,2,851,0.08
1,2,682,0.08
2,2,680,0.08
1,2,531,0.08
2,2,458,0.08
1,2,361,0.08
1,2,493,0.08
2,2,566,0.08
1,2,439,0.08
2,2,414,0.08
2,2,526,0.08
1,2,433,0.08
2,2,1456,0.08
1,2,715,0.08
1,2,279,0.08
2,2,762,0.08
1,2,605,0.08
1,2,1330,0.08
2,2,328,0.08
2,2,394,0.08
2,2,572,0.08
2,2,382,0.08
1,2,1011,0.08
2,2,210,0.08
1,2,889,0.08
1,2,491,0.08
1,2,239,0.08
2,2,602,0.08
2,2,592,0.08
1,2,1217,0.08
2,2,566,0.08
1,2,105,0.08
1,2,691,0.08
1,2,1154,0.08
1,2,632,0.08
1,2,1296,0.08
2,2,764,0.08
1,2,371,0.08
1,2,432,0.08
2,2,1042,0.08
1,2,514,0.08
2,2,246,0.08
1,2,972,0.08
1,2,619,0.08
1,2,324,0.08
1,2,915,0.08
1,2,704,0.08
1,2,899,0.08
1,2,1223,0.08
1,2,211,0.08
1,2,1048,0.08
1,2,1149,0.08
1,2,821,0.08
1,2,501,0.08
1,2,506,0.08
1,2,161,0.08
1,2,802,0.08
1,2,1048,0.08
1,2,717,0.08
1,2,306,0.08
1,2,554,0.08
1,2,703,0.08
1,2,626,0.08
1,2,302,0.08
1,2,561,0.08
1,2,318,0.08
1,2,966,0.08
1,2,530,0.08
1,2,741,0.08
1,2,50,0.08
1,2,1730,0.08
1,2,1094,0.08
1,2,1697,0.08
1,2,533,0.08
1,2,634,0.08
1,2,1243,0.08
1,2,372,0.08
1,2,594,0.08
1,2,1040,0.08
1,2,766,0.08
1,2,1260,0.08
1,2,474,0.08
1,2,209,0.08
1,2,1003,0.08
1,2,821,0.08
1,2,842,0.08
1,2,367,0.08
1,2,330,0.08
1,2,830,0.08
1,2,886,0.08
1,2,315,0.08
1,2,249,0.08
1,2,502,0.08
1,2,886,0.08
1,2,435,0.08
1,2,1158,0.08
1,2,909,0.08
1,2,554,0.08
1,2,559,0.08
1,2,840,0.08
1,2,648,0.08
1,2,439,0.08
1,2,596,0.08
1,2,252,0.08
1,2,700,0.08
1,2,225,0.06
1,2,479,0.06
1,2,355,0.06
1,2,747,0.08
1,2,462,0.06
1,2,819,0.06
1,2,827,0.06
1,2,498,0.06
1,2,137,0.06
1,2,657,0.06
2,2,640,0.15
1,2,627,0.06
1,2,553,0.06
1,2,270,0.06
2,2,996,0.15
2,2,888,0.15
2,2,1058,0.15
1,2,333,0.06
1,2,137,0.06
1,2,1160,0.06
1,2,1658,0.06
1,2,230,0.06
2,2,354,0.15
2,2,758,0.15
2,2,628,0.15
2,2,914,0.15
1,2,487,0.06
1,2,840,0.06
1,2,640,0.06
2,2,778,0.15
1,2,938,0.06
1,2,511,0.06
1,2,683,0.06
2,2,890,0.15
2,2,1002,0.15
1,2,96,0.06
1,2,385,0.06
1,2,432,0.06
1,2,1360,0.06
2,2,1368,0.15
2,2,618,0.15
1,2,1189,0.06
1,2,394,0.06
2,2,792,0.15
1,2,256,0.06
2,2,1278,0.15
1,2,702,0.06
2,2,320,0.15
1,2,718,0.06
1,2,344,0.06
1,2,1051,0.06
2,2,1192,0.15
2,2,688,0.15
2,2,764,0.15
2,2,782,0.15
1,2,427,0.06
1,2,778,0.06
1,2,566,0.06
1,2,1184,0.06
2,2,136,0.15
1,2,373,0.06
1,2,721,0.06
1,2,724,0.06
2,2,730,0.15
2,2,532,0.15
2,2,842,0.15
1,2,358,0.06
1,2,1150,0.06
2,2,400,0.15
1,2,269,0.06
2,2,472,0.15
1,2,433,0.06
2,2,634,0.15
2,2,946,0.15
1,2,955,0.06
2,2,368,0.15
2,2,848,0.15
1,2,974,0.06
1,2,1154,0.06
2,2,442,0.15
1,2,997,0.06
1,2,654,0.06
2,2,820,0.15
1,2,587,0.06
1,2,758,0.06
1,2,185,0.06
1,2,473,0.06
2,2,780,0.15
2,2,828,0.15
1,2,391,0.06
2,2,738,0.15
1,2,178,0.06
1,2,506,0.06
2,2,252,0.15
2,2,506,0.15
1,2,1582,0.06
2,2,1188,0.15
1,2,505,0.06
1,2,470,0.06
2,2,56,0.15
1,2,805,0.06
1,2,609,0.06
2,2,1056,0.15
1,2,1171,0.06
2,2,548,0.15
1,2,253,0.06
1,2,47,0.06
1,2,669,0.06
2,2,954,0.15
1,2,1107,0.06
2,2,954,0.15
1,2,537,0.06
2,2,686,0.15
2,2,852,0.15
1,2,895,0.06
1,2,716,0.06
1,2,161,0.06
2,2,454,0.15
2,2,384,0.15
1,2,743,0.06
1,2,702,0.06
1,2,845,0.06
1,2,908,0.06
2,2,1614,0.15
1,2,561,0.06
2,2,1268,0.15
2,2,728,0.15
1,2,764,0.06
2,2,646,0.15
1,2,718,0.06
1,2,564,0.06
1,2,628,0.06
1,2,1278,0.06
1,2,865,0.06
2,2,1716,0.15
2,2,658,0.15
1,2,842,0.06
2,2,744,0.15
1,2,435,0.06
1,2,281,0.06
1,2,409,0.06
1,2,675,0.06
1,2,487,0.06
1,2,459,0.06
2,2,394,0.15
1,2,252,0.06
2,2,746,0.15
1,2,138,0.06
2,2,1800,0.15
2,2,1116,0.15
2,2,406,0.15
1,2,439,0.06
2,2,480,0.15
2,2,722,0.15
2,2,506,0.15
1,2,1066,0.06
1,2,638,0.06
1,2,1069,0.06
2,2,658,0.15
1,2,664,0.06
1,2,546,0.06
1,2,103,0.06
1,2,1297,0.06
2,2,782,0.15
2,2,806,0.15
2,2,674,0.15
2,2,186,0.15
2,2,978,0.15
1,2,1446,0.06
1,2,601,0.06
1,2,609,0.06
1,2,83,0.06
2,2,360,0.15
1,2,1150,0.06
1,2,720,0.06
2,2,496,0.15
2,2,460,0.15
2,2,514,0.15
1,2,1116,0.06
1,2,921,0.06
2,2,374,0.15
1,2,1150,0.06
2,2,716,0.15
1,2,780,0.06
2,2,1150,0.15
1,2,813,0.06
1,2,726,0.06
2,2,1230,0.15
1,2,594,0.06
1,2,554,0.06
1,2,830,0.06
1,2,398,0.06
2,2,1108,0.15
2,2,360,0.15
2,2,892,0.15
2,2,744,0.15
1,2,516,0.06
1,2,84,0.06
1,2,681,0.06
2,2,392,0.15
1,2,583,0.06
2,2,722,0.15
2,2,552,0.15
1,2,862,0.06
1,2,1691,0.06
2,2,1018,0.15
1,2,897,0.06
1,2,327,0.06
1,2,851,0.06
1,2,116,0.06
2,2,612,0.15
1,2,376,0.06
2,2,560,0.15
2,2,1064,0.15
2,2,994,0.15
1,2,233,0.06
1,2,665,0.06
1,2,220,0.06
1,2,1022,0.06
1,2,575,0.06
2,2,360,0.15
2,2,428,0.15
2,2,916,0.15
2,2,190,0.15
1,2,293,0.06
1,2,1033,0.06
2,2,644,0.15
2,2,1504,0.15
1,2,896,0.06
1,2,1380,0.06
1,2,2537,0.06
1,2,789,0.06
2,2,862,0.15
1,2,798,0.06
2,2,1270,0.15
1,2,831,0.06
2,2,446,0.15
1,2,420,0.06
1,2,315,0.06
2,2,248,0.15
1,2,411,0.06
1,2,376,0.06
2,2,504,0.15
2,2,770,0.15
1,2,492,0.06
1,2,217,0.06
2,2,2040,0.15
1,2,592,0.06
1,2,1288,0.06
2,2,686,0.15
1,2,768,0.06
1,2,386,0.06
2,2,492,0.15
1,2,883,0.06
2,2,970,0.15
1,2,389,0.06
1,2,417,0.06
1,2,312,0.06
2,2,462,0.15
2,2,736,0.15
1,2,438,0.06
1,2,958,0.06
2,2,382,0.15
2,2,1022,0.15
2,2,778,0.15
1,2,708,0.06
1,2,132,0.06
1,2,784,0.06
2,2,1102,0.15
1,2,715,0.06
2,2,584,0.15
1,2,884,0.06
1,2,1060,0.06
1,2,359,0.06
1,2,860,0.06
2,2,1026,0.15
2,2,522,0.15
2,2,762,0.15
1,2,81,0.06
1,2,330,0.06
2,2,368,0.15
1,2,925,0.06
1,2,676,0.06
2,2,534,0.15
1,2,532,0.06
1,2,1708,0.06
1,2,1033,0.06
1,2,699,0.06
1,2,599,0.06
2,2,872,0.15
1,2,453,0.06
1,2,515,0.06
1,2,240,0.06
2,2,1040,0.15
1,2,137,0.06
1,2,360,0.06
1,2,569,0.06
1,2,682,0.06
1,2,522,0.06
2,2,1182,0.15
1,2,929,0.06
1,2,127,0.06
1,2,414,0.06
1,2,443,0.06
1,2,389,0.06
1,2,1487,0.06
1,2,221,0.06
1,2,1129,0.06
1,2,603,0.06
1,2,1257,0.06
1,2,591,0.06
1,2,361,0.06
1,2,580,0.06
1,2,608,0.06
1,2,392,0.06
1,2,1037,0.06
1,2,1051,0.06
1,2,496,0.06
1,2,669,0.06
1,2,446,0.06
1,2,467,0.06
1,2,971,0.06
1,2,642,0.06
1,2,1667,0.06
1,2,195,0.06
1,2,911,0.06
1,2,138,0.06
1,2,669,0.06
1,2,329,0.06
1,2,167,0.06
1,2,338,0.06
1,2,1398,0.06
1,2,1054,0.06
1,2,551,0.06
1,2,273,0.06
1,2,800,0.06
1,2,163,0.06
1,2,1109,0.06
1,2,1026,0.06
1,2,410,0.06
1,2,237,0.06
1,2,614,0.06
1,2,711,0.06
1,2,519,0.06
1,2,460,0.06
1,2,653,0.06
1,2,461,0.06
1,2,820,0.06
1,2,1275,0.06
1,2,517,0.06
1,2,1922,0.06
1,2,778,0.06
1,2,737,0.06
1,2,369,0.06
1,2,228,0.06
1,2,383,0.06
1,2,829,0.06
1,2,1100,0.06
1,2,317,0.06
1,2,904,0.06
1,2,509,0.06
1,2,58,0.06
1,2,449,0.06
1,2,869,0.06
1,2,290,0.06
1,2,584,0.06
1,2,292,0.05
1,2,1334,0.06
1,2,329,0.05
1,2,411,0.05
1,2,603,0.05
1,2,570,0.05
1,2,606,0.05
1,2,283,0.05
1,2,486,0.05
1,2,519,0.05
1,2,239,0.05
2,2,618,0.06
2,2,806,0.06
2,2,946,0.06
1,2,276,0.05
1,2,649,0.05
1,2,821,0.05
1,2,1072,0.05
2,2,1544,0.06
2,2,820,0.06
1,2,715,0.05
2,2,706,0.06
2,2,884,0.06
1,2,1524,0.05
1,2,218,0.05
2,2,720,0.06
2,2,888,0.06
2,2,494,0.06
1,2,366,0.05
1,2,1498,0.05
1,2,1062,0.05
1,2,1068,0.05
2,2,748,0.06
2,2,1620,0.06
1,2,1044,0.05
2,2,912,0.06
1,2,176,0.05
2,2,1078,0.06
1,2,1014,0.05
1,2,587,0.05
2,2,754,0.06
2,2,570,0.06
1,2,1702,0.05
1,2,797,0.05
1,2,720,0.05
1,2,455,0.05
1,2,377,0.05
1,2,415,0.05
2,2,892,0.06
1,2,1043,0.05
2,2,690,0.06
2,2,1550,0.06
2,2,910,0.06
1,2,609,0.05
1,2,124,0.05
1,2,288,0.05
2,2,576,0.06
1,2,762,0.05
1,2,763,0.05
2,2,572,0.06
2,2,984,0.06
2,2,584,0.06
2,2,904,0.06
1,2,480,0.05
1,2,1243,0.05
1,2,598,0.05
1,2,696,0.05
1,2,1385,0.05
2,2,728,0.06
1,2,675,0.05
2,2,514,0.06
2,2,562,0.06
2,2,824,0.06
1,2,340,0.05
2,2,436,0.06
1,2,1898,0.05
1,2,635,0.05
1,2,1113,0.05
1,2,721,0.05
1,2,713,0.05
1,2,1042,0.05
2,2,1220,0.06
2,2,618,0.06
2,2,1502,0.06
2,2,2020,0.06
2,2,116,0.06
1,2,766,0.05
1,2,353,0.05
2,2,516,0.06
1,2,716,0.05
2,2,778,0.06
1,2,1340,0.05
2,2,240,0.06
1,2,744,0.05
2,2,374,0.06
1,2,614,0.05
1,2,280,0.05
1,2,1031,0.05
2,2,460,0.06
2,2,548,0.06
1,2,314,0.05
1,2,283,0.05
1,2,194,0.05
2,2,1010,0.06
1,2,1528,0.05
2,2,1052,0.06
1,2,407,0.05
1,2,712,0.05
1,2,837,0.05
2,2,602,0.06
1,2,342,0.05
1,2,171,0.05
2,2,520,0.06
2,2,1010,0.06
1,2,430,0.05
2,2,852,0.06
2,2,1064,0.06
1,2,560,0.05
1,2,897,0.05
1,2,699,0.05
2,2,856,0.06
2,2,920,0.06
1,2,291,0.05
1,2,257,0.05
1,2,883,0.05
1,2,851,0.05
1,2,1401,0.05
1,2,2032,0.05
2,2,896,0.06
2,2,444,0.06
2,2,484,0.06
2,2,1370,0.06
1,2,279,0.05
2,2,416,0.06
1,2,468,0.05
1,2,390,0.05
2,2,680,0.06
2,2,522,0.06
2,2,754,0.06
1,2,627,0.05
1,2,1118,0.05
1,2,960,0.05
1,2,324,0.05
2,2,476,0.06
2,2,608,0.06
2,2,1036,0.06
2,2,842,0.06
1,2,277,0.05
1,2,1796,0.05
1,2,417,0.05
1,2,1445,0.05
1,2,96,0.05
2,2,580,0.06
1,2,1017,0.05
1,2,915,0.05
1,2,777,0.05
1,2,722,0.05
1,2,231,0.05
2,2,972,0.06
2,2,1446,0.06
1,2,440,0.05
2,2,1538,0.06
2,2,644,0.06
1,2,373,0.05
1,2,590,0.05
1,2,752,0.05
1,2,467,0.05
2,2,278,0.06
2,2,780,0.06
1,2,556,0.05
1,2,670,0.05
2,2,752,0.06
2,2,614,0.06
2,2,222,0.06
1,2,639,0.05
2,2,402,0.06
2,2,652,0.06
2,2,630,0.06
1,2,777,0.05
2,2,1118,0.06
1,2,819,0.05
1,2,820,0.05
1,2,997,0.05
1,2,890,0.05
2,2,580,0.06
2,2,596,0.06
2,2,726,0.06
1,2,974,0.05
2,2,1300,0.06
1,2,2221,0.05
1,2,497,0.05
1,2,356,0.05
1,2,1358,0.05
1,2,851,0.05
2,2,1092,0.06
1,2,1163,0.05
1,2,377,0.05
2,2,916,0.06
2,2,1806,0.06
2,2,620,0.06
1,2,719,0.05
2,2,1736,0.06
1,2,714,0.05
2,2,536,0.06
1,2,931,0.05
1,2,1026,0.05
2,2,858,0.06
2,2,520,0.06
1,2,343,0.05
1,2,698,0.05
1,2,790,0.05
1,2,166,0.05
2,2,1558,0.06
2,2,540,0.06
1,2,720,0.05
1,2,1442,0.05
2,2,1116,0.06
2,2,860,0.06
1,2,448,0.05
1,2,835,0.05
2,2,192,0.06
2,2,532,0.06
2,2,492,0.06
1,2,649,0.05
1,2,272,0.05
2,2,524,0.06
1,2,2840,0.05
1,2,798,0.05
1,2,253,0.05
2,2,550,0.06
2,2,706,0.06
2,2,560,0.06
2,2,780,0.06
1,2,421,0.05
1,2,471,0.05
1,2,257,0.05
2,2,348,0.06
1,2,730,0.05
1,2,1153,0.05
1,2,442,0.05
1,2,892,0.05
2,2,834,0.06
2,2,1102,0.06
1,2,359,0.05
1,2,1321,0.05
1,2,585,0.05
2,2,1528,0.06
2,2,1336,0.06
2,2,606,0.06
1,2,926,0.05
1,2,932,0.05
2,2,800,0.06
1,2,910,0.05
2,2,584,0.06
1,2,807,0.05
2,2,648,0.06
1,2,1272,0.05
1,2,404,0.05
2,2,996,0.06
2,2,782,0.06
1,2,397,0.05
1,2,890,0.05
2,2,748,0.06
2,2,392,0.06
1,2,462,0.05
1,2,688,0.05
2,2,1100,0.06
2,2,820,0.06
1,2,1735,0.05
1,2,1042,0.05
2,2,1644,0.06
2,2,1054,0.06
1,2,838,0.05
1,2,1765,0.05
2,2,400,0.06
1,2,987,0.05
2,2,1174,0.06
1,2,752,0.05
1,2,794,0.05
1,2,246,0.05
1,2,558,0.05
1,2,227,0.05
2,2,894,0.06
1,2,797,0.05
1,2,822,0.05
1,2,350,0.05
1,2,127,0.05
1,2,2905,0.05
1,2,471,0.05
1,2,1140,0.05
1,2,524,0.05
1,2,132,0.05
1,2,727,0.05
1,2,574,0.05
1,2,646,0.05
1,2,1738,0.05
1,2,449,0.05
1,2,849,0.05
1,2,1472,0.05
1,2,862,0.05
1,2,277,0.05
1,2,944,0.05
1,2,739,0.05
1,2,309,0.05
1,2,1045,0.05
1,2,851,0.05
1,2,665,0.05
1,2,1170,0.05
1,2,557,0.05
1,2,474,0.05
1,2,808,0.05
1,2,725,0.05
1,2,487,0.05
1,2,80,0.05
1,2,920,0.05
1,2,183,0.05
1,2,326,0.05
1,2,183,0.05
1,2,589,0.05
1,2,746,0.05
1,2,668,0.05
1,2,159,0.05
1,2,461,0.05
1,2,334,0.05
1,2,942,0.05
1,2,1212,0.05
1,2,642,0.05
1,2,988,0.05
1,2,146,0.05
1,2,802,0.05
1,2,517,0.05
1,2,818,0.05
1,2,1914,0.05
1,2,404,0.05
1,2,1686,0.05
1,2,334,0.05
1,2,1071,0.05
1,2,630,0.05
1,2,1105,0.05
1,2,1351,0.05
1,2,120,0.05
1,2,743,0.05
1,2,826,0.05
1,2,369,0.05
1,2,574,0.05
1,2,1159,0.05
1,2,1075,0.05
1,2,1194,0.05
1,2,613,0.05
1,2,697,0.05
1,2,832,0.05
1,2,252,0.05
1,2,687,0.05
1,2,392,0.05
1,2,82,0.05
1,2,283,0.05
1,2,471,0.05
1,2,626,0.05
1,2,1400,0.05
2,2,826,0.04
3,2,240,0.1
3,2,480,0.1
3,2,760,0.1
3,2,222,0.1
3,2,602,0.1
3,2,578,0.1
3,2,314,0.1
3,2,710,0.1
3,2,546,0.1
3,2,1026,0.1
3,2,508,0.1
3,2,370,0.1
3,2,618,0.1
3,2,806,0.1
3,2,684,0.1
3,2,476,0.1
3,2,1242,0.1
3,2,810,0.1
3,2,496,0.1
3,2,248,0.1
3,2,658,0.1
3,2,744,0.1
3,2,384,0.1
3,2,470,0.1
3,2,252,0.1
3,2,536,0.1
3,2,180,0.1
3,2,596,0.1
3,2,826,0.1
3,2,750,0.1
3,2,738,0.1
3,2,876,0.1
3,2,564,0.1
3,2,1252,0.1
3,2,612,0.1
3,2,456,0.1
3,2,442,0.1
3,2,286,0.1
3,2,426,0.1
3,2,330,0.1
3,2,488,0.1
3,2,1004,0.1
3,2,420,0.1
3,2,272,0.1
3,2,734,0.1
3,2,390,0.1
3,2,610,0.1
3,2,368,0.1
3,2,438,0.1
3,2,488,0.1
3,2,486,0.1
3,2,570,0.1
3,2,596,0.1
3,2,1398,0.1
3,2,752,0.1
3,2,864,0.1
3,2,736,0.1
3,2,610,0.1
3,2,442,0.1
3,2,686,0.1
3,2,334,0.1
3,2,552,0.1
3,2,522,0.1
3,2,546,0.1
3,2,560,0.1
3,2,944,0.1
3,2,646,0.1
3,2,244,0.1
3,2,970,0.1
3,2,516,0.1
3,2,740,0.1
3,2,286,0.1
3,2,844,0.1
3,2,592,0.1
3,2,676,0.1
3,2,336,0.1
3,2,896,0.1
3,2,950,0.1
3,2,426,0.1
3,2,384,0.1
3,2,500,0.1
3,2,1090,0.1
3,2,464,0.1
3,2,740,0.1
3,2,494,0.1
3,2,700,0.1
3,2,108,0.1
3,2,592,0.1
3,2,446,0.1
3,2,646,0.1
3,2,692,0.1
3,2,730,0.1
3,2,268,0.1
3,2,572,0.1
3,2,814,0.1
3,2,412,0.1
3,2,658,0.1
3,2,712,0.1
3,2,332,0.1
3,2,550,0.1
3,2,538,0.1
3,2,478,0.1
3,2,462,0.1
3,2,672,0.1
3,2,492,0.1
3,2,324,0.1
3,2,592,0.1
3,2,772,0.1
3,2,664,0.1
3,2,640,0.1
3,2,598,0.1
3,2,314,0.1
3,2,316,0.1
3,2,288,0.1
3,2,530,0.1
3,2,800,0.1
3,2,712,0.1
3,2,580,0.1
3,2,910,0.1
3,2,628,0.1
3,2,336,0.1
3,2,618,0.1
3,2,908,0.1
3,2,484,0.1
3,2,712,0.1
3,2,518,0.1
3,2,466,0.1
3,2,730,0.1
3,2,710,0.1
3,2,678,0.1
3,2,572,0.1
3,2,498,0.1
3,2,534,0.1
3,2,526,0.1
3,2,460,0.1
3,2,716,0.1
3,2,814,0.1
3,2,468,0.1
3,2,574,0.1
3,2,1014,0.1
3,2,1126,0.1
3,2,710,0.1
3,2,502,0.1
3,2,322,0.1
3,2,852,0.1
3,2,640,0.1
3,2,256,0.1
3,2,436,0.1
3,2,414,0.1
3,2,660,0.1
3,2,532,0.1
3,2,460,0.1
3,2,1176,0.1
3,2,650,0.1
3,2,316,0.1
3,2,1084,0.1
3,2,642,0.1
3,2,526,0.1
3,2,252,0.1
3,2,436,0.1
3,2,446,0.1
3,2,796,0.1
3,2,746,0.1
3,2,800,0.1
3,2,546,0.1
3,2,354,0.1
3,2,454,0.1
3,2,638,0.1
3,2,602,0.1
3,2,566,0.1
3,2,466,0.1
3,2,1050,0.1
3,2,254,0.1
3,2,314,0.1
3,2,726,0.1
3,2,470,0.1
3,2,294,0.1
3,2,688,0.1
3,2,456,0.1
3,2,484,0.1
3,2,1144,0.1
3,2,438,0.1
3,2,1114,0.1
3,2,622,0.1
3,2,322,0.1
3,2,588,0.1
3,2,304,0.1
3,2,604,0.1
3,2,460,0.1
3,2,538,0.1
3,2,544,0.1
3,2,272,0.1
3,2,398,0.1
3,2,608,0.1
3,2,284,0.1
3,2,284,0.1
3,2,312,0.1
3,2,400,0.1
3,2,926,0.1
3,2,584,0.1
3,2,524,0.1
3,2,360,0.1
3,2,488,0.1
3,2,716,0.1
3,2,674,0.1
3,2,624,0.1
3,2,566,0.1
3,2,622,0.1
3,2,492,0.1
3,2,652,0.1
3,2,376,0.1
3,2,688,0.1
3,2,658,0.1
3,2,276,0.1
3,2,624,0.1
3,2,954,0.1
3,2,748,0.1
3,2,346,0.1
3,2,712,0.1
3,2,452,0.1
3,2,576,0.1
3,2,658,0.1
3,2,600,0.1
3,2,264,0.1
3,2,790,0.1
3,2,406,0.1
3,2,862,0.1
3,2,744,0.1
3,2,490,0.1
3,2,310,0.1
3,2,742,0.1
3,2,1144,0.1
3,2,726,0.1
3,2,948,0.1
3,2,428,0.1
3,2,792,0.1
3,2,478,0.1
3,2,612,0.1
3,2,454,0.1
3,2,662,0.1
3,2,446,0.1
3,2,760,0.1
3,2,1052,0.1
3,2,498,0.1
3,2,786,0.1
3,2,828,0.1
3,2,104,0.1
3,2,188,0.1
3,2,1018,0.1
3,2,462,0.1
3,2,438,0.1
3,2,520,0.1
3,2,908,0.1
3,2,590,0.1
3,2,286,0.1
3,2,282,0.1
3,2,620,0.1
3,2,1032,0.1
3,2,778,0.1
3,2,430,0.1
3,2,586,0.1
3,2,430,0.1
3,2,656,0.1
3,2,774,0.1
3,2,618,0.1
3,2,486,0.1
3,2,534,0.1
3,2,970,0.1
3,2,696,0.1
3,2,318,0.1
3,2,1078,0.1
3,2,562,0.1
3,2,416,0.1
3,2,450,0.1
3,2,682,0.1
3,2,438,0.1
3,2,188,0.1
3,2,1128,0.1
3,2,328,0.1
3,2,254,0.1
3,2,1074,0.1
3,2,1300,0.1
3,2,400,0.1
3,2,524,0.1
3,2,542,0.1
3,2,550,0.1
3,2,566,0.1
3,2,1388,0.1
3,2,432,0.1
3,2,634,0.1
3,2,786,0.1
3,2,514,0.1
3,2,966,0.1
3,2,584,0.1
3,2,372,0.1
3,2,516,0.1
3,2,560,0.1
3,2,392,0.1
3,2,254,0.1
3,2,678,0.1
3,2,458,0.1
3,2,536,0.1
3,2,954,0.1
3,2,280,0.1
3,2,732,0.1
3,2,314,0.1
3,2,840,0.1
3,2,546,0.1
3,2,608,0.1
3,2,658,0.1
3,2,464,0.1
3,2,506,0.1
3,2,1332,0.1
3,2,384,0.1
3,2,400,0.1
3,2,334,0.1
3,2,542,0.1
3,2,610,0.1
3,2,490,0.1
3,2,782,0.1
3,2,374,0.1
3,2,670,0.1
3,2,926,0.1
3,2,626,0.1
3,2,626,0.1
3,2,720,0.1
3,2,648,0.1
3,2,1052,0.1
3,2,790,0.1
3,2,488,0.1
3,2,1066,0.1
3,2,732,0.1
3,2,598,0.1
3,2,412,0.1
3,2,686,0.1
3,2,322,0.1
3,2,754,0.1
3,2,426,0.1
3,2,242,0.1
3,2,356,0.1
3,2,398,0.1
3,2,524,0.1
3,2,550,0.1
3,2,408,0.09
3,2,538,0.09
3,2,126,0.09
3,2,370,0.09
3,2,278,0.09
3,2,400,0.09
3,2,478,0.09
3,2,270,0.09
3,2,534,0.09
3,2,262,0.09
3,2,572,0.09
3,2,742,0.09
3,2,1058,0.09
3,2,410,0.09
3,2,606,0.09
3,2,770,0.09
3,2,824,0.09
3,2,498,0.09
3,2,330,0.09
3,2,868,0.09
3,2,202,0.09
3,2,378,0.09
3,2,436,0.09
3,2,412,0.09
3,2,416,0.09
3,2,650,0.09
3,2,456,0.09
3,2,534,0.09
3,2,864,0.09
3,2,380,0.09
3,2,684,0.09
3,2,730,0.09
3,2,1154,0.09
3,2,688,0.09
3,2,792,0.09
3,2,560,0.09
3,2,494,0.09
3,2,728,0.09
3,2,822,0.09
3,2,504,0.09
3,2,422,0.09
3,2,624,0.09
3,2,232,0.09
3,2,602,0.09
3,2,782,0.09
3,2,834,0.09
3,2,326,0.09
3,2,176,0.09
3,2,504,0.09
3,2,162,0.09
3,2,554,0.09
3,2,1030,0.09
3,2,766,0.09
3,2,736,0.09
3,2,308,0.09
3,2,132,0.09
3,2,790,0.09
3,2,824,0.09
3,2,622,0.09
3,2,1148,0.09
3,2,502,0.09
3,2,512,0.09
3,2,602,0.09
3,2,800,0.09
3,2,476,0.09
3,2,630,0.09
3,2,534,0.09
3,2,816,0.09
3,2,448,0.09
3,2,716,0.09
3,2,406,0.09
3,2,402,0.09
3,2,466,0.09
3,2,442,0.09
3,2,440,0.09
3,2,524,0.09
3,2,1116,0.09
3,2,626,0.09
3,2,268,0.09
3,2,802,0.09
3,2,354,0.09
3,2,716,0.09
3,2,780,0.09
3,2,816,0.09
3,2,624,0.09
3,2,688,0.09
3,2,338,0.09
3,2,566,0.09
3,2,572,0.09
3,2,430,0.09
3,2,618,0.09
3,2,572,0.09
3,2,290,0.09
3,2,422,0.09
3,2,280,0.09
3,2,502,0.09
3,2,572,0.09
3,2,972,0.09
3,2,116,0.09
3,2,320,0.09
3,2,866,0.09
3,2,740,0.09
3,2,568,0.09
3,2,180,0.09
3,2,338,0.09
3,2,1810,0.09
3,2,534,0.09
3,2,1170,0.09
3,2,520,0.09
3,2,238,0.09
3,2,434,0.09
3,2,916,0.09
3,2,572,0.09
3,2,780,0.09
3,2,610,0.09
3,2,560,0.09
3,2,216,0.09
3,2,588,0.09
3,2,408,0.09
3,2,556,0.09
3,2,712,0.09
3,2,416,0.09
3,2,364,0.09
3,2,916,0.09
3,2,504,0.09
3,2,366,0.09
3,2,972,0.09
3,2,1100,0.09
3,2,578,0.09
3,2,766,0.09
3,2,618,0.09
3,2,742,0.09
3,2,804,0.09
3,2,596,0.09
3,2,794,0.09
3,2,942,0.09
3,2,478,0.09
3,2,1400,0.09
3,2,920,0.09
3,2,688,0.09
3,2,802,0.09
3,2,686,0.09
3,2,934,0.09
3,2,1126,0.09
3,2,594,0.09
3,2,454,0.09
3,2,422,0.09
3,2,546,0.09
3,2,286,0.09
3,2,594,0.09
3,2,966,0.09
3,2,724,0.09
3,2,320,0.09
3,2,890,0.09
3,2,442,0.09
3,2,704,0.09
3,2,1040,0.09
